MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권,배포처
전라남도,46,4680,장흥군,293950,245450,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322750,357950,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4277,정선군,470050,526650,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4277,정선군,463950,541150,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4277,정선군,457450,512550,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,303150,346450,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,295450,336250,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,296350,345850,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,298450,338950,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,304450,339650,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,277850,507850,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,273950,105550,2,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,244550,97750,2,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,242750,152850,2,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4315,제천시,408850,495150,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4421,서산시,261350,476550,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4690,진도군,219850,194250,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4690,진도군,220350,190350,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4572,진안군,340850,351150,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4572,진안군,342450,359850,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4572,진안군,343550,375250,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,424250,287750,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,425450,285850,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4375,진천군,358350,477150,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,443850,310150,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,444950,336650,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4615,순천시,334250,273850,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,324850,454250,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,346150,462250,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,319950,460450,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4278,철원군,339050,616350,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4278,철원군,327050,629150,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4782,청도군,453550,343450,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4782,청도군,483150,341550,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4775,청송군,494550,426050,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4775,청송군,504250,418050,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,290450,422650,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,296750,423250,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,297950,417750,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,306350,426950,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,304950,414950,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,355050,435350,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,372450,454650,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,362650,457750,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,343650,459150,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,351450,460250,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,387450,491950,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,397150,491650,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,398050,471850,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,403450,475650,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,397050,478250,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,386550,501150,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,376750,488250,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,378150,500650,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,381950,486050,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4785,칠곡군,437450,386050,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4482,태안군,241850,458350,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4482,태안군,251150,442950,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4482,태안군,255450,445450,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4822,통영시,444050,243050,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4822,통영시,446250,241050,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4822,통영시,446250,237950,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,291650,569950,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4213,원주시,397250,524050,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,300750,484150,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,337250,593250,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,323250,595750,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,325350,581250,62,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,333750,600250,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,338050,588850,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,535650,381450,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,540250,387850,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,502950,390050,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,498750,396150,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,498750,400650,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4611,목포시,256050,246850,88,0,0,0,0,0,0,0,44,22,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,367850,285750,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,388550,281950,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,389250,287150,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,381650,278150,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,384350,282650,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4887,함양군,374050,328950,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4686,함평군,274850,287550,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4686,함평군,259850,277250,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4686,함평군,272950,287650,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4889,합천군,409750,347950,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4889,합천군,429550,336450,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4682,해남군,270550,196450,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4682,해남군,250450,233850,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4682,해남군,268550,208650,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4682,해남군,262350,214450,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4421,서산시,270150,457950,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4480,홍성군,286450,450550,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4272,홍천군,389450,574050,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4272,홍천군,370650,565250,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,284950,504950,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,295250,509050,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4679,화순군,320750,275050,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4679,화순군,307350,273650,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4679,화순군,307750,254850,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4273,횡성군,413750,540150,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4273,횡성군,406550,538550,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4273,횡성군,413350,553450,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,299250,522750,62,0,0,0,0,0,31,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,300050,569550,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4139,시흥시,288150,532750,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2671,기장군,511850,292250,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2623,부산진구,497350,283850,32,0,0,0,0,0,0,16,16,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2623,부산진구,496050,285750,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2717,서구,450350,364050,32,0,0,0,8,0,8,8,8,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,452750,365050,16,0,0,0,0,0,0,8,8,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1174,강동구,323150,550250,475,0,0,0,50,0,0,25,300,100,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,449850,371250,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2644,강서구,487450,287150,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2871,강화군,264450,574650,10,0,0,0,0,0,0,10,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4729,경산시,466350,358150,46,0,0,0,0,0,0,46,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4672,곡성군,325950,295150,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2638,사하구,487850,279050,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2632,북구,491750,289450,80,0,0,0,16,0,0,16,48,0,0,GIS United INC.,biz-gis.com
경상북도,47,4782,청도군,466850,339050,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4471,금산군,355650,387050,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2729,달서구,449150,359850,24,0,0,0,0,0,8,8,0,8,0,GIS United INC.,biz-gis.com
전라남도,46,4617,나주시,293850,270550,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,321250,526250,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,378650,500750,12,0,0,0,0,0,0,12,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4125,동두천시,316950,588250,217,0,0,0,0,0,0,31,155,31,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,327750,510450,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4155,안성시,334550,504250,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2720,남구,451650,359650,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1156,영등포구,302950,545050,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3011,동구,349850,401550,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,297650,562350,62,0,0,0,31,0,0,31,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4679,화순군,301850,259550,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4611,목포시,252550,245350,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4573,무주군,381450,377250,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,455450,364750,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322350,360450,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4115,의정부시,319050,570650,124,0,0,0,0,0,0,31,62,31,0,GIS United INC.,biz-gis.com
충청남도,44,4418,보령시,275450,423650,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,320350,355750,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4729,경산시,476350,369550,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4580,부안군,286650,346950,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,294850,545850,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2632,북구,492950,290950,32,0,0,0,0,0,0,16,0,16,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,472850,288650,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322550,354950,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2623,부산진구,494850,284450,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,262650,100950,2,0,0,0,0,0,0,2,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4471,금산군,354850,389450,32,0,0,0,0,0,16,16,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,292650,566450,155,0,0,0,0,0,0,31,31,93,0,GIS United INC.,biz-gis.com
인천광역시,28,2817,남구,282450,538950,10,0,0,0,0,0,0,10,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4729,경산시,467850,359450,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1126,중랑구,318250,554850,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1120,성동구,317350,549150,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,521450,328050,10,0,0,0,0,0,0,5,5,0,0,GIS United INC.,biz-gis.com
경기도,41,4163,양주시,310550,571450,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2726,수성구,456650,361550,16,0,0,0,0,0,8,8,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4136,남양주시,340250,567750,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2920,광산구,292250,288550,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1156,영등포구,303450,547550,50,0,0,0,0,0,0,25,25,0,0,GIS United INC.,biz-gis.com
전라남도,46,4611,목포시,255350,246050,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4420,아산시,310850,465050,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,296750,524250,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,464250,363650,16,0,0,0,8,0,0,8,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4833,양산시,495850,312350,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3171,울주군,495350,337950,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4613,여수시,369650,240550,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4423,논산시,319450,392850,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,518850,328450,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4571,완주군,330550,348050,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,472750,279950,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,316750,516250,62,0,0,0,31,0,0,31,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2818,연수구,282650,535750,10,0,0,0,0,0,0,10,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,518950,326650,45,0,0,0,5,0,0,5,20,15,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,514350,328450,10,0,0,0,5,0,0,5,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2629,남구,499250,282350,48,0,0,0,16,0,0,16,16,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,330450,513350,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4827,밀양시,473850,313050,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3020,유성구,339550,420850,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2623,부산진구,492950,284150,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4423,논산시,311350,395650,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4717,안동시,466050,439250,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,524350,382350,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,328750,463350,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2647,연제구,498650,287750,32,0,0,0,0,0,0,16,16,0,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,479050,293450,60,0,0,0,0,0,0,20,20,20,0,GIS United INC.,biz-gis.com
서울특별시,11,1165,서초구,312550,542750,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,525550,388050,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4183,양평군,378450,548550,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4773,의성군,439050,420950,69,0,0,0,23,0,0,23,0,23,0,GIS United INC.,biz-gis.com
전라남도,46,4617,나주시,288050,271550,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,482350,292950,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4673,구례군,352050,290250,22,0,0,0,0,0,0,22,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,343550,416150,20,0,0,0,0,0,0,5,10,5,0,GIS United INC.,biz-gis.com
인천광역시,28,2811,중구,279150,541950,40,0,0,0,0,0,0,10,10,10,10,GIS United INC.,biz-gis.com
충청북도,43,4373,옥천군,378850,412350,12,0,0,0,0,0,0,12,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2626,동래구,499250,289650,48,0,0,0,0,0,0,16,16,16,0,GIS United INC.,biz-gis.com
부산광역시,26,2617,동구,496550,282850,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2614,서구,492550,276250,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4773,의성군,467650,419050,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4315,제천시,416350,502450,24,0,0,0,0,0,12,12,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4519,남원시,344550,313050,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,524750,388050,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,297850,526550,62,0,0,0,0,0,0,31,31,0,0,GIS United INC.,biz-gis.com
경상북도,47,4713,경주시,507650,360750,46,0,0,0,23,0,0,23,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,520150,394350,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4514,익산시,305350,371950,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,324550,581250,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4137,오산시,317650,505350,62,0,0,0,0,0,0,31,0,31,0,GIS United INC.,biz-gis.com
경기도,41,4155,안성시,352650,498550,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,299650,328550,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2720,남구,452850,361650,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,255350,96750,2,0,0,0,0,0,0,2,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,322850,469050,32,0,0,0,0,0,16,16,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4183,양평군,349150,545250,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,321350,517350,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,523350,382150,23,0,0,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4473,연기군,336050,448250,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,298150,566850,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4136,남양주시,335050,561450,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,345450,415650,25,0,0,0,10,0,0,5,10,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,453750,307150,40,0,0,0,0,0,20,20,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1132,도봉구,315950,563450,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4276,평창군,433450,557950,18,0,0,0,0,0,0,18,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,320550,356650,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2824,계양구,288250,548050,50,0,10,0,0,0,0,10,20,10,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322850,358850,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,299650,285550,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1168,강남구,316150,545250,225,0,0,0,0,0,0,0,125,100,0,GIS United INC.,biz-gis.com
