,MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권
2784,서울특별시,11,1159,동작구,307550,544250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2785,서울특별시,11,1135,노원구,317850,562050,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2786,서울특별시,11,1159,동작구,308250,545550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2787,서울특별시,11,1154,금천구,302950,542050,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2788,서울특별시,11,1168,강남구,314650,544050,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2789,서울특별시,11,1141,서대문구,304450,552350,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2790,서울특별시,11,1147,양천구,297150,547150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2791,서울특별시,11,1159,동작구,309950,544850,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2792,서울특별시,11,1135,노원구,317650,561650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2793,서울특별시,11,1174,강동구,323850,550050,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2794,서울특별시,11,1132,도봉구,315050,562550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2795,서울특별시,11,1138,은평구,304450,554450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2796,서울특별시,11,1138,은평구,305050,556750,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2797,서울특별시,11,1150,강서구,298450,550450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2798,서울특별시,11,1111,종로구,310750,553550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2799,서울특별시,11,1141,서대문구,306150,553750,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2800,서울특별시,11,1123,동대문구,315150,553250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2801,서울특별시,11,1132,도봉구,316250,564950,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2802,서울특별시,11,1111,종로구,308350,555850,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2803,서울특별시,11,1138,은평구,304850,559350,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2804,서울특별시,11,1159,동작구,306750,546150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2805,서울특별시,11,1123,동대문구,316850,552150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2806,서울특별시,11,1111,종로구,310750,552950,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2807,서울특별시,11,1130,강북구,312850,560750,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2808,서울특별시,11,1154,금천구,303150,539650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2809,서울특별시,11,1114,중구,309650,552350,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2810,서울특별시,11,1156,영등포구,303450,548050,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2811,서울특별시,11,1147,양천구,297250,548150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2812,서울특별시,11,1121,광진구,319850,550450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2813,서울특별시,11,1168,강남구,317850,543450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2814,서울특별시,11,1165,서초구,315250,542650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2815,서울특별시,11,1129,성북구,315650,556250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2816,서울특별시,11,1129,성북구,314750,555450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2817,서울특별시,11,1138,은평구,304850,555650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2818,서울특별시,11,1126,중랑구,319450,552950,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2819,서울특별시,11,1135,노원구,316950,565650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2820,서울특별시,11,1138,은평구,303650,557850,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2821,서울특별시,11,1150,강서구,297850,549450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2822,서울특별시,11,1114,중구,310450,551350,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2823,서울특별시,11,1117,용산구,309150,548250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2824,서울특별시,11,1144,마포구,307950,550950,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2825,서울특별시,11,1147,양천구,300350,546850,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2826,서울특별시,11,1123,동대문구,317750,551650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2827,서울특별시,11,1168,강남구,316250,547450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2828,서울특별시,11,1162,관악구,308150,543350,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2829,서울특별시,11,1153,구로구,299650,544650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2830,서울특별시,11,1144,마포구,307250,549050,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2831,서울특별시,11,1168,강남구,315950,545350,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2832,서울특별시,11,1165,서초구,310350,543450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2833,서울특별시,11,1165,서초구,313750,543250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2834,서울특별시,11,1126,중랑구,319150,555250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2835,서울특별시,11,1117,용산구,309050,550250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2836,서울특별시,11,1144,마포구,305050,551450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2837,서울특별시,11,1174,강동구,323250,548950,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2838,서울특별시,11,1165,서초구,311150,543550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2839,서울특별시,11,1138,은평구,303550,553850,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2840,서울특별시,11,1156,영등포구,302750,544550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2841,서울특별시,11,1159,동작구,306550,545250,25,0,0,0,0,0,0,0,0,0,0,GIS United INC.
2842,서울특별시,11,1123,동대문구,315750,553850,125,0,0,0,0,0,0,25,100,0,0,GIS United INC.
2843,서울특별시,11,1138,은평구,304950,555650,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.
2844,서울특별시,11,1150,강서구,299550,548150,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.
2845,서울특별시,11,1135,노원구,318550,557750,125,0,0,0,0,0,25,25,75,0,0,GIS United INC.
2846,서울특별시,11,1147,양천구,298650,547550,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.
2847,서울특별시,11,1171,송파구,321450,545450,50,0,0,0,0,0,25,25,0,0,0,GIS United INC.
2848,서울특별시,11,1123,동대문구,315250,553250,175,0,0,0,100,0,0,25,25,25,0,GIS United INC.
2849,서울특별시,11,1130,강북구,313750,558250,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.
2850,서울특별시,11,1154,금천구,301250,542750,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
2851,서울특별시,11,1159,동작구,303550,543350,150,0,0,0,25,0,0,0,100,25,0,GIS United INC.
2852,서울특별시,11,1162,관악구,310050,541850,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2853,서울특별시,11,1162,관악구,307050,543250,125,0,0,0,0,0,0,0,75,50,0,GIS United INC.
2854,서울특별시,11,1135,노원구,317450,561850,275,0,0,0,25,0,0,0,125,125,0,GIS United INC.
2855,서울특별시,11,1162,관악구,307650,542550,250,0,0,0,25,0,0,0,125,100,0,GIS United INC.
2856,서울특별시,11,1156,영등포구,303650,544350,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
2857,서울특별시,11,1130,강북구,314650,556850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2858,서울특별시,11,1120,성동구,314150,550050,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2859,서울특별시,11,1168,강남구,314950,544850,325,0,0,0,50,0,25,0,150,100,0,GIS United INC.
2860,서울특별시,11,1168,강남구,314350,544150,175,0,0,0,0,0,0,0,175,0,0,GIS United INC.
2861,서울특별시,11,1171,송파구,319750,544950,175,0,0,0,25,0,0,0,125,25,0,GIS United INC.
2862,서울특별시,11,1168,강남구,315350,546450,550,0,0,0,100,0,0,0,300,150,0,GIS United INC.
2863,서울특별시,11,1168,강남구,314350,544550,175,0,0,0,25,0,0,0,100,50,0,GIS United INC.
2864,서울특별시,11,1168,강남구,317050,544450,75,0,0,0,0,0,25,0,25,25,0,GIS United INC.
2865,서울특별시,11,1168,강남구,314550,543750,125,0,0,0,0,0,0,0,75,50,0,GIS United INC.
2866,서울특별시,11,1165,서초구,312150,545650,175,0,0,0,25,0,0,0,125,25,0,GIS United INC.
2867,서울특별시,11,1174,강동구,324050,548550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2868,서울특별시,11,1135,노원구,318450,557950,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2869,서울특별시,11,1138,은평구,304850,556750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2870,서울특별시,11,1147,양천구,296650,548750,150,0,0,0,0,0,0,0,75,75,0,GIS United INC.
2871,서울특별시,11,1150,강서구,295150,552050,125,0,0,0,0,0,0,0,100,25,0,GIS United INC.
2872,서울특별시,11,1168,강남구,317250,543950,250,0,0,25,25,0,0,0,150,50,0,GIS United INC.
2873,서울특별시,11,1138,은평구,305750,556950,125,0,0,0,25,0,0,0,100,0,0,GIS United INC.
2874,서울특별시,11,1165,서초구,310250,543250,575,0,0,0,75,0,0,0,400,100,0,GIS United INC.
2875,서울특별시,11,1168,강남구,316950,542450,100,0,0,0,25,0,0,0,75,0,0,GIS United INC.
2876,서울특별시,11,1135,노원구,317350,561750,200,0,0,25,25,0,0,0,150,0,0,GIS United INC.
2877,서울특별시,11,1154,금천구,303650,539350,225,0,0,0,0,0,0,0,175,50,0,GIS United INC.
2878,서울특별시,11,1141,서대문구,308550,551750,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2879,서울특별시,11,1123,동대문구,317750,556050,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
2880,서울특별시,11,1150,강서구,298950,548250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2881,서울특별시,11,1135,노원구,317450,561950,125,0,0,0,0,0,0,0,100,25,0,GIS United INC.
2882,서울특별시,11,1126,중랑구,319550,554550,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2883,서울특별시,11,1121,광진구,317950,549950,200,0,0,0,0,0,0,0,200,0,0,GIS United INC.
2884,서울특별시,11,1162,관악구,308750,542050,150,0,0,0,0,0,0,0,75,75,0,GIS United INC.
2885,서울특별시,11,1126,중랑구,319750,557550,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2886,서울특별시,11,1159,동작구,309550,542750,75,0,0,0,0,0,0,0,75,0,0,GIS United INC.
2887,서울특별시,11,1165,서초구,314450,543750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2888,서울특별시,11,1129,성북구,313450,555050,275,0,0,25,50,0,0,0,150,50,0,GIS United INC.
2889,서울특별시,11,1174,강동구,323950,548350,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2890,서울특별시,11,1165,서초구,312650,545750,125,0,0,0,0,0,0,0,100,25,0,GIS United INC.
2891,서울특별시,11,1171,송파구,321350,544750,300,0,0,0,100,0,0,0,150,50,0,GIS United INC.
2892,서울특별시,11,1135,노원구,318850,558250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2893,서울특별시,11,1156,영등포구,303150,548650,125,0,0,0,50,0,0,0,50,25,0,GIS United INC.
2894,서울특별시,11,1159,동작구,306850,546250,100,0,0,0,0,0,0,0,100,0,0,GIS United INC.
2895,서울특별시,11,1162,관악구,306650,542450,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2896,서울특별시,11,1162,관악구,305750,543050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2897,서울특별시,11,1121,광진구,317950,548550,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2898,서울특별시,11,1168,강남구,317550,545550,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2899,서울특별시,11,1153,구로구,301850,543050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2900,서울특별시,11,1121,광진구,319550,549650,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2901,서울특별시,11,1156,영등포구,303250,545250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2902,서울특별시,11,1123,동대문구,317750,551450,150,0,0,0,25,0,0,0,100,25,0,GIS United INC.
2903,서울특별시,11,1135,노원구,317950,560150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2904,서울특별시,11,1150,강서구,299050,550950,75,0,0,0,25,0,0,0,50,0,0,GIS United INC.
2905,서울특별시,11,1129,성북구,313950,556050,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.
2906,서울특별시,11,1156,영등포구,303150,545550,250,0,0,0,50,0,0,0,175,25,0,GIS United INC.
2907,서울특별시,11,1121,광진구,317750,549150,200,0,0,0,25,0,0,0,150,25,0,GIS United INC.
2908,서울특별시,11,1130,강북구,314350,558650,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
2909,서울특별시,11,1129,성북구,314950,555850,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
2910,서울특별시,11,1168,강남구,313550,546650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2911,서울특별시,11,1168,강남구,314750,547550,125,0,0,0,0,0,0,0,125,0,0,GIS United INC.
2912,서울특별시,11,1147,양천구,300750,547250,225,0,0,0,0,0,0,0,200,25,0,GIS United INC.
2913,서울특별시,11,1126,중랑구,318850,554250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2914,서울특별시,11,1120,성동구,314050,550850,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2915,서울특별시,11,1147,양천구,299750,550150,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2916,서울특별시,11,1132,도봉구,316050,563450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2917,서울특별시,11,1121,광진구,320250,548850,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
2918,서울특별시,11,1174,강동구,323750,548450,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2919,서울특별시,11,1138,은평구,303950,555450,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2920,서울특별시,11,1156,영등포구,305950,547050,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
2921,서울특별시,11,1147,양천구,298950,547150,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
2922,서울특별시,11,1135,노원구,318850,563150,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.
2923,서울특별시,11,1165,서초구,310250,543450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2924,서울특별시,11,1141,서대문구,305150,553250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2925,서울특별시,11,1147,양천구,297450,548250,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2926,서울특별시,11,1154,금천구,303250,540650,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2927,서울특별시,11,1165,서초구,310850,544050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2928,서울특별시,11,1120,성동구,313650,550750,175,0,0,0,50,0,0,0,100,25,0,GIS United INC.
2929,서울특별시,11,1147,양천구,297250,547050,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2930,서울특별시,11,1174,강동구,324450,549650,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
2931,서울특별시,11,1141,서대문구,306250,551150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2932,서울특별시,11,1168,강남구,314950,547850,225,0,0,0,25,0,25,0,100,75,0,GIS United INC.
2933,서울특별시,11,1138,은평구,304850,557850,225,0,0,0,50,0,0,0,150,25,0,GIS United INC.
2934,서울특별시,11,1147,양천구,300150,550250,175,0,0,0,0,0,0,0,100,75,0,GIS United INC.
2935,서울특별시,11,1168,강남구,316450,544350,225,0,0,0,50,0,0,0,100,75,0,GIS United INC.
2936,서울특별시,11,1150,강서구,297350,550250,300,0,0,0,50,0,0,0,175,75,0,GIS United INC.
2937,서울특별시,11,1174,강동구,324550,548350,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
2938,서울특별시,11,1168,강남구,315650,547350,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2939,서울특별시,11,1130,강북구,313850,557750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2940,서울특별시,11,1141,서대문구,304350,552450,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
2941,서울특별시,11,1120,성동구,314850,551450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2942,서울특별시,11,1154,금천구,302950,539750,125,0,0,0,0,0,0,0,75,50,0,GIS United INC.
2943,서울특별시,11,1162,관악구,304350,543150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2944,서울특별시,11,1121,광진구,320750,549250,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
2945,서울특별시,11,1159,동작구,306950,545950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2946,서울특별시,11,1138,은평구,306150,555950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2947,서울특별시,11,1138,은평구,304850,558450,125,0,25,0,0,0,0,0,50,50,0,GIS United INC.
2948,서울특별시,11,1121,광진구,319750,549550,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
2949,서울특별시,11,1129,성북구,313050,556050,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
2950,서울특별시,11,1159,동작구,310150,542650,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2951,서울특별시,11,1154,금천구,303250,540250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2952,서울특별시,11,1114,중구,312850,550850,275,0,0,0,25,0,0,0,200,50,0,GIS United INC.
2953,서울특별시,11,1156,영등포구,305050,547050,150,0,0,0,25,0,0,0,100,25,0,GIS United INC.
2954,서울특별시,11,1120,성동구,314550,551950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2955,서울특별시,11,1121,광진구,317750,548250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2956,서울특별시,11,1168,강남구,313750,545650,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2957,서울특별시,11,1174,강동구,323150,550050,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.
2958,서울특별시,11,1168,강남구,315650,545850,100,0,0,0,25,0,0,0,25,50,0,GIS United INC.
2959,서울특별시,11,1171,송파구,319250,545850,150,0,0,0,25,0,0,0,50,75,0,GIS United INC.
2960,서울특별시,11,1168,강남구,318950,543550,275,0,0,0,25,0,0,0,175,75,0,GIS United INC.
2961,서울특별시,11,1144,마포구,306350,550550,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2962,서울특별시,11,1144,마포구,306450,550850,125,0,0,0,0,0,0,0,100,25,0,GIS United INC.
2963,서울특별시,11,1129,성북구,312650,557050,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.
2964,서울특별시,11,1162,관악구,308350,542250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2965,서울특별시,11,1130,강북구,313850,560650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2966,서울특별시,11,1138,은평구,303950,555950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2967,서울특별시,11,1171,송파구,325050,544150,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2968,서울특별시,11,1168,강남구,316050,544450,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2969,서울특별시,11,1153,구로구,302250,545450,50,0,0,25,0,0,0,0,25,0,0,GIS United INC.
2970,서울특별시,11,1168,강남구,315450,547350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2971,서울특별시,11,1141,서대문구,308550,552350,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2972,서울특별시,11,1153,구로구,298750,543250,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2973,서울특별시,11,1165,서초구,313250,543950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2974,서울특별시,11,1150,강서구,298350,551550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2975,서울특별시,11,1147,양천구,299050,547150,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2976,서울특별시,11,1153,구로구,298050,544450,150,0,0,0,0,0,0,0,100,50,0,GIS United INC.
2977,서울특별시,11,1156,영등포구,304750,544750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2978,서울특별시,11,1156,영등포구,303050,548450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2979,서울특별시,11,1129,성북구,315050,555550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2980,서울특별시,11,1162,관악구,308450,542150,125,0,0,0,25,0,0,0,50,50,0,GIS United INC.
2981,서울특별시,11,1114,중구,310550,551550,150,0,0,0,0,0,0,0,150,0,0,GIS United INC.
2982,서울특별시,11,1129,성북구,313950,556750,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
2983,서울특별시,11,1162,관악구,309750,542050,400,0,0,0,50,0,0,0,275,75,0,GIS United INC.
2984,서울특별시,11,1168,강남구,316150,545850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2985,서울특별시,11,1168,강남구,316650,544350,350,0,0,0,50,0,0,0,200,100,0,GIS United INC.
2986,서울특별시,11,1168,강남구,315250,547650,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2987,서울특별시,11,1165,서초구,312850,543850,125,0,0,0,0,0,0,0,75,50,0,GIS United INC.
2988,서울특별시,11,1168,강남구,313850,545450,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
2989,서울특별시,11,1144,마포구,306750,549950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2990,서울특별시,11,1168,강남구,316150,546750,200,0,0,0,25,0,0,0,100,50,25,GIS United INC.
2991,서울특별시,11,1168,강남구,317250,546150,75,0,25,0,0,0,0,0,50,0,0,GIS United INC.
2992,서울특별시,11,1168,강남구,314850,547750,75,0,0,0,0,0,0,0,75,0,0,GIS United INC.
2993,서울특별시,11,1168,강남구,315250,543950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2994,서울특별시,11,1153,구로구,299450,545450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2995,서울특별시,11,1111,종로구,312950,552650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2996,서울특별시,11,1121,광진구,319350,549450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2997,서울특별시,11,1121,광진구,320050,548350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2998,서울특별시,11,1123,동대문구,315350,554450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2999,서울특별시,11,1129,성북구,312450,554550,175,0,0,0,25,0,0,0,75,75,0,GIS United INC.
3000,서울특별시,11,1150,강서구,297350,550350,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
3001,서울특별시,11,1129,성북구,317950,557250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
3002,서울특별시,11,1165,서초구,313550,546350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
3003,서울특별시,11,1111,종로구,312150,553750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
3004,서울특별시,11,1165,서초구,313150,542850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
3005,서울특별시,11,1168,강남구,315950,547650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
3006,서울특별시,11,1156,영등포구,302250,546950,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
