,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O
4998,서울특별시,11,강동구,11740,325450,551450,40,579.0,7167000000.0,1,39,0,0,0,0,0,0,28,12,0,0,0,0,0
4999,서울특별시,11,강동구,11740,325350,551350,41,630.0,7148000000.0,6,33,0,0,2,0,0,0,38,1,2,0,0,0,0
5000,서울특별시,11,강동구,11740,322850,548550,18,193.0,1522000000.0,14,3,1,0,0,0,0,14,3,1,0,0,0,0,0
5001,서울특별시,11,강동구,11740,322750,548050,63,1137.0,8618000000.0,6,45,11,0,1,0,1,11,40,10,1,0,0,0,0
5002,서울특별시,11,강동구,11740,322950,548650,7,110.0,1324000000.0,0,6,1,0,0,0,0,0,6,1,0,0,0,0,0
5003,서울특별시,11,강동구,11740,322850,548450,31,434.0,3173000000.0,5,24,2,0,0,0,1,15,14,1,0,0,0,0,0
5004,서울특별시,11,강동구,11740,323650,548150,158,3238.0,26086000000.000004,2,68,88,0,0,0,0,23,69,66,0,0,0,0,0
5005,서울특별시,11,강동구,11740,323550,549650,55,910.0,5924000000.0,0,41,14,0,0,0,0,28,27,0,0,0,0,0,0
5006,서울특별시,11,강동구,11740,323150,549850,45,743.0,5478000000.0,1,42,1,1,0,0,0,6,37,2,0,0,0,0,0
5007,서울특별시,11,강북구,11305,313650,558050,35,571.0,3100000000.0,0,33,2,0,0,0,0,24,11,0,0,0,0,0,0
5008,서울특별시,11,강북구,11305,312950,558450,59,1039.0,5089000000.0,1,48,10,0,0,0,4,38,17,0,0,0,0,0,0
5009,서울특별시,11,강북구,11305,313150,558350,147,2561.0,12790000000.0,1,134,12,0,0,0,1,128,18,0,0,0,0,0,0
5010,서울특별시,11,강서구,11500,297950,548550,128,2372.0,10993000000.0,2,89,37,0,0,0,6,94,28,0,0,0,0,0,0
5011,서울특별시,11,강서구,11500,297250,549250,78,1419.0,6690000000.0,0,64,14,0,0,0,1,65,12,0,0,0,0,0,0
5012,서울특별시,11,강서구,11500,298550,549050,177,2735.0,14575000000.000002,7,167,2,0,1,0,7,143,27,0,0,0,0,0,0
5013,서울특별시,11,강서구,11500,298350,550750,11,215.0,1016000000.0,0,6,5,0,0,0,0,6,5,0,0,0,0,0,0
5014,서울특별시,11,강서구,11500,298150,549550,100,1690.0,8748000000.0,0,94,6,0,0,0,1,85,14,0,0,0,0,0,0
5015,서울특별시,11,강서구,11500,297650,548550,104,1713.0,7877000000.0,3,64,37,0,0,0,27,47,30,0,0,0,0,0,0
5016,서울특별시,11,강서구,11500,298050,549050,44,687.0,3454000000.0,0,40,4,0,0,0,4,30,10,0,0,0,0,0,0
5017,서울특별시,11,강서구,11500,297650,548250,105,1783.0,8623000000.0,0,93,12,0,0,0,3,86,16,0,0,0,0,0,0
5018,서울특별시,11,강서구,11500,299350,548150,65,1023.0,5222000000.0,0,45,20,0,0,0,9,36,20,0,0,0,0,0,0
5019,서울특별시,11,관악구,11620,309650,541950,40,599.0,4268000000.0,4,31,5,0,0,0,6,16,11,7,0,0,0,0,0
5020,서울특별시,11,관악구,11620,309850,541750,15,349.0,2039000000.0,1,1,13,0,0,0,1,0,14,0,0,0,0,0,0
5021,서울특별시,11,관악구,11620,309450,541850,20,457.0,3733000000.0,0,5,13,2,0,0,0,0,12,8,0,0,0,0,0
5022,서울특별시,11,관악구,11620,308750,541550,126,2116.0,12155000000.000002,2,116,8,0,0,0,1,78,47,0,0,0,0,0,0
5023,서울특별시,11,성북구,11290,317750,556750,3,55.0,314000000.0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0
5024,서울특별시,11,성북구,11290,312250,554650,2,42.0,321000000.0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
5025,서울특별시,11,성북구,11290,314150,553650,43,913.0,4731000000.0,1,22,16,1,3,0,5,11,24,3,0,0,0,0,0
5026,서울특별시,11,성북구,11290,316050,557750,22,383.0,3329000000.0,1,19,2,0,0,0,0,1,19,2,0,0,0,0,0
5027,서울특별시,11,성북구,11290,316050,557150,75,1196.0,8175000000.0,2,70,3,0,0,0,0,27,48,0,0,0,0,0,0
5028,서울특별시,11,송파구,11710,322150,545650,113,1753.0,19623000000.0,16,81,15,1,0,0,0,5,75,32,1,0,0,0,0
5029,서울특별시,11,송파구,11710,321750,545850,56,814.0,8979000000.0,18,25,13,0,0,0,0,15,25,16,0,0,0,0,0
5030,서울특별시,11,송파구,11710,318950,545750,6,79.0,1058000000.0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0
5031,서울특별시,11,양천구,11470,300750,546650,8,166.0,1188000000.0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0
5032,서울특별시,11,양천구,11470,298750,547750,88,1379.0,7791000000.0,11,67,10,0,0,0,13,40,35,0,0,0,0,0,0
5033,서울특별시,11,용산구,11170,308750,549450,14,161.0,1576000000.0,7,7,0,0,0,0,0,7,7,0,0,0,0,0,0
5034,서울특별시,11,용산구,11170,309450,548350,17,226.0,5833000000.0,8,8,1,0,0,0,0,0,0,0,16,1,0,0,0
5035,서울특별시,11,용산구,11170,312750,548650,6,86.0,615000000.0,0,5,1,0,0,0,0,4,2,0,0,0,0,0,0
5036,서울특별시,11,용산구,11170,312150,548150,103,1224.0,31714000000.0,34,67,2,0,0,0,0,0,2,46,51,4,0,0,0
5037,서울특별시,11,은평구,11380,305650,558350,105,1817.0,9712000000.0,2,77,26,0,0,0,4,52,49,0,0,0,0,0,0
5038,서울특별시,11,은평구,11380,305550,558050,115,1918.0,10065000000.0,4,83,27,1,0,0,18,53,44,0,0,0,0,0,0
5039,서울특별시,11,은평구,11380,304850,555750,127,2303.0,13623000000.000002,2,81,43,1,0,0,2,64,60,1,0,0,0,0,0
5040,서울특별시,11,은평구,11380,304750,555050,51,911.0,5080000000.0,0,36,9,6,0,0,5,30,14,2,0,0,0,0,0
5041,서울특별시,11,은평구,11380,305950,555950,34,659.0,4186000000.0,2,18,12,1,1,0,0,13,19,2,0,0,0,0,0
5042,서울특별시,11,은평구,11380,304950,554850,120,1945.0,11738000000.0,33,51,36,0,0,0,9,68,43,0,0,0,0,0,0
5043,서울특별시,11,은평구,11380,305050,554450,19,476.0,2514000000.0,0,12,0,5,0,2,0,7,8,4,0,0,0,0,0
5044,서울특별시,11,강북구,11305,315050,557550,22,429.0,2488000000.0,0,10,12,0,0,0,0,7,15,0,0,0,0,0,0
5045,서울특별시,11,강북구,11305,313850,558950,19,245.0,1214000000.0,3,16,0,0,0,0,5,12,2,0,0,0,0,0,0
5046,서울특별시,11,강북구,11305,314350,558550,46,785.0,3636000000.0,1,35,10,0,0,0,5,31,10,0,0,0,0,0,0
5047,서울특별시,11,강북구,11305,314450,559450,18,255.0,1188000000.0,0,18,0,0,0,0,1,17,0,0,0,0,0,0,0
5048,서울특별시,11,강북구,11305,314550,559750,19,285.0,1444000000.0,0,16,3,0,0,0,0,16,3,0,0,0,0,0,0
5049,서울특별시,11,강북구,11305,313650,559250,19,325.0,1431000000.0,0,18,1,0,0,0,0,18,1,0,0,0,0,0,0
5050,서울특별시,11,강북구,11305,312550,560550,69,870.0,3628000000.0,5,61,3,0,0,0,43,23,3,0,0,0,0,0,0
5051,서울특별시,11,강북구,11305,313250,558950,61,929.0,4591000000.0,9,49,3,0,0,0,12,39,10,0,0,0,0,0,0
5052,서울특별시,11,강북구,11305,312550,560350,10,232.0,1343000000.0,0,0,10,0,0,0,0,2,8,0,0,0,0,0,0
5053,서울특별시,11,관악구,11620,304950,542650,34,468.0,2302000000.0,2,31,0,1,0,0,8,22,4,0,0,0,0,0,0
5054,서울특별시,11,관악구,11620,304750,541850,178,2436.0,13691000000.000002,4,164,10,0,0,0,12,142,24,0,0,0,0,0,0
5055,서울특별시,11,광진구,11215,321150,549950,29,395.0,2427000000.0,4,23,2,0,0,0,3,20,6,0,0,0,0,0,0
5056,서울특별시,11,광진구,11215,320850,549850,9,150.0,978000000.0,0,8,0,1,0,0,1,2,5,1,0,0,0,0,0
5057,서울특별시,11,구로구,11530,299950,545250,25,352.0,2083000000.0,0,25,0,0,0,0,0,23,2,0,0,0,0,0,0
5058,서울특별시,11,구로구,11530,301750,543450,423,5614.0,32371000000.0,63,360,0,0,0,0,20,344,59,0,0,0,0,0,0
5059,서울특별시,11,노원구,11350,318550,558250,118,1706.0,8074000000.0,21,78,16,3,0,0,35,64,19,0,0,0,0,0,0
5060,서울특별시,11,노원구,11350,318750,558050,64,1207.0,6497000000.0,4,31,27,2,0,0,4,15,45,0,0,0,0,0,0
5061,서울특별시,11,노원구,11350,319050,558250,4,89.0,687000000.0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
5062,서울특별시,11,노원구,11350,317850,562450,63,1081.0,5276000000.0,0,43,20,0,0,0,11,29,23,0,0,0,0,0,0
5063,서울특별시,11,노원구,11350,319450,563750,108,1385.0,10984000000.0,2,105,0,1,0,0,1,50,57,0,0,0,0,0,0
5064,서울특별시,11,동대문구,11230,317050,552050,35,443.0,2819000000.0,11,20,4,0,0,0,5,22,8,0,0,0,0,0,0
5065,서울특별시,11,동대문구,11230,316550,552550,12,155.0,1194000000.0,5,4,3,0,0,0,1,6,5,0,0,0,0,0,0
5066,서울특별시,11,동대문구,11230,317550,555650,23,197.0,1576000000.0,17,5,1,0,0,0,6,13,4,0,0,0,0,0,0
5067,서울특별시,11,동작구,11590,307550,545550,132,2755.0,20560000000.0,3,41,83,5,0,0,0,19,93,20,0,0,0,0,0
5068,서울특별시,11,동작구,11590,307050,544350,114,1782.0,11178000000.0,12,95,6,1,0,0,12,35,66,1,0,0,0,0,0
5069,서울특별시,11,마포구,11440,307350,550950,231,3610.0,31173000000.0,13,183,31,3,0,1,22,47,153,6,2,1,0,0,0
5070,서울특별시,11,마포구,11440,308550,551150,118,1915.0,12560999999.999998,12,86,17,1,2,0,3,45,67,3,0,0,0,0,0
5071,서울특별시,11,마포구,11440,304850,551450,26,506.0,2906000000.0,0,11,14,1,0,0,1,8,16,1,0,0,0,0,0
5072,서울특별시,11,마포구,11440,304550,552050,44,547.0,2921000000.0,2,42,0,0,0,0,10,30,4,0,0,0,0,0,0
5073,서울특별시,11,서대문구,11410,308250,551750,30,590.0,5929000000.0,0,24,3,0,0,3,0,0,24,1,2,0,2,1,0
5074,서울특별시,11,서대문구,11410,308450,551850,10,241.0,1778000000.0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
5075,서울특별시,11,서대문구,11410,305250,554350,83,1457.0,8316000000.0,1,56,24,2,0,0,4,34,44,1,0,0,0,0,0
5076,서울특별시,11,서대문구,11410,306050,555150,109,2382.0,10634000000.0,5,58,26,12,8,0,10,52,47,0,0,0,0,0,0
5077,서울특별시,11,서대문구,11410,306750,554950,33,544.0,2635000000.0,7,17,8,1,0,0,7,18,8,0,0,0,0,0,0
5078,서울특별시,11,서초구,11650,315750,541350,119,2274.0,26011000000.0,7,67,26,16,1,2,0,12,52,25,16,12,0,2,0
5079,서울특별시,11,서초구,11650,315850,541150,59,1155.0,14156999999.999998,0,27,32,0,0,0,0,0,9,44,6,0,0,0,0
5080,서울특별시,11,서초구,11650,315250,542650,93,2553.0,27508000000.0,8,3,39,42,1,0,0,8,2,38,34,11,0,0,0
5081,서울특별시,11,서초구,11650,315550,541250,38,597.0,7422000000.0,4,24,10,0,0,0,0,2,21,7,8,0,0,0,0
5082,서울특별시,11,성동구,11200,314050,550550,37,588.0,4827000000.0,5,21,11,0,0,0,0,6,31,0,0,0,0,0,0
5083,서울특별시,11,강북구,11305,313250,562550,18,203.0,831000000.0,1,17,0,0,0,0,10,8,0,0,0,0,0,0,0
5084,서울특별시,11,강서구,11500,295050,551450,40,617.0,3166000000.0,0,36,4,0,0,0,6,27,7,0,0,0,0,0,0
5085,서울특별시,11,강서구,11500,295350,551350,24,351.0,1873000000.0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0
5086,서울특별시,11,강서구,11500,297750,550750,95,1716.0,9409000000.0,13,35,37,9,1,0,27,37,20,11,0,0,0,0,0
5087,서울특별시,11,강서구,11500,298550,551250,20,252.0,1291000000.0,11,9,0,0,0,0,11,3,6,0,0,0,0,0,0
5088,서울특별시,11,강서구,11500,294750,553050,98,1781.0,8900000000.0,0,65,31,2,0,0,5,52,41,0,0,0,0,0,0
5089,서울특별시,11,강서구,11500,294950,552750,67,966.0,5738000000.0,17,49,1,0,0,0,21,19,27,0,0,0,0,0,0
5090,서울특별시,11,강서구,11500,295750,552150,4,36.0,966000000.0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5091,서울특별시,11,강서구,11500,300050,550950,39,732.0,5186000000.0,0,24,15,0,0,0,0,4,35,0,0,0,0,0,0
5092,서울특별시,11,강서구,11500,298750,548050,22,367.0,1685000000.0,0,19,3,0,0,0,1,18,3,0,0,0,0,0,0
5093,서울특별시,11,강서구,11500,298150,548350,136,2371.0,11298000000.0,5,107,24,0,0,0,11,101,24,0,0,0,0,0,0
5094,서울특별시,11,강서구,11500,298150,549450,129,2181.0,12452999999.999998,1,112,16,0,0,0,2,82,45,0,0,0,0,0,0
5095,서울특별시,11,강서구,11500,297750,548050,44,600.0,2481000000.0,3,41,0,0,0,0,13,31,0,0,0,0,0,0,0
5096,서울특별시,11,강서구,11500,298250,548150,23,320.0,1241000000.0,0,23,0,0,0,0,13,10,0,0,0,0,0,0,0
5097,서울특별시,11,강서구,11500,299050,548750,75,1196.0,6784000000.0,3,72,0,0,0,0,1,59,15,0,0,0,0,0,0
5098,서울특별시,11,강서구,11500,299050,548350,93,1415.0,6907000000.0,1,85,7,0,0,0,8,75,10,0,0,0,0,0,0
5099,서울특별시,11,강서구,11500,299550,548550,44,702.0,3953000000.0,0,34,10,0,0,0,4,32,8,0,0,0,0,0,0
5100,서울특별시,11,강남구,11680,314850,546050,13,360.0,3695000000.0,0,2,8,3,0,0,0,0,2,4,7,0,0,0,0
5101,서울특별시,11,강남구,11680,316550,544950,136,1886.0,19484000000.0,51,62,20,3,0,0,1,47,64,21,2,1,0,0,0
5102,서울특별시,11,강남구,11680,316850,544750,56,1095.0,11660000000.0,2,23,30,1,0,0,0,2,23,29,2,0,0,0,0
5103,서울특별시,11,강남구,11680,316950,544750,68,1011.0,9765000000.0,32,23,4,9,0,0,0,30,25,3,10,0,0,0,0
5104,서울특별시,11,강남구,11680,315650,546150,64,1048.0,10468000000.0,10,45,4,1,3,1,0,10,45,4,1,1,3,0,0
5105,서울특별시,11,강남구,11680,316450,546350,33,554.0,6187000000.0,3,23,7,0,0,0,0,6,20,1,6,0,0,0,0
5106,서울특별시,11,강남구,11680,317550,546650,19,880.0,12279000000.000002,0,0,0,0,19,0,0,0,0,0,0,0,1,17,1
5107,서울특별시,11,강남구,11680,315150,545450,82,1185.0,11562000000.0,20,54,7,1,0,0,2,16,47,16,1,0,0,0,0
5108,서울특별시,11,강남구,11680,314550,544150,65,1020.0,12099000000.000002,28,27,3,2,0,5,0,24,31,4,1,0,0,0,0
5109,서울특별시,11,강남구,11680,315050,544350,61,1537.0,19303000000.0,2,22,16,9,0,12,0,6,18,24,1,0,0,0,12
5110,서울특별시,11,강남구,11680,314950,545150,43,1021.0,11447000000.0,1,11,21,9,1,0,1,0,10,22,4,6,0,0,0
5111,서울특별시,11,성북구,11290,314250,556950,127,1446.0,12428000000.0,68,53,6,0,0,0,1,82,40,4,0,0,0,0,0
5112,서울특별시,11,성북구,11290,314150,556450,70,1275.0,8080000000.0,0,46,24,0,0,0,0,28,42,0,0,0,0,0,0
5113,서울특별시,11,성북구,11290,316450,557650,25,385.0,2628000000.0,0,24,1,0,0,0,0,7,18,0,0,0,0,0,0
5114,서울특별시,11,성북구,11290,316250,556950,14,221.0,1551000000.0,0,13,1,0,0,0,0,7,7,0,0,0,0,0,0
5115,서울특별시,11,성북구,11290,315850,557550,78,1285.0,8028000000.0,9,63,6,0,0,0,0,38,40,0,0,0,0,0,0
5116,서울특별시,11,성북구,11290,315550,557150,48,529.0,4083000000.0,24,24,0,0,0,0,2,31,15,0,0,0,0,0,0
5117,서울특별시,11,성북구,11290,312450,556950,36,649.0,4190000000.0,0,27,7,2,0,0,0,18,17,1,0,0,0,0,0
5118,서울특별시,11,성북구,11290,312350,557550,39,727.0,3226000000.0,0,26,8,4,1,0,3,28,7,1,0,0,0,0,0
5119,서울특별시,11,성북구,11290,312350,557050,8,130.0,1014000000.0,0,6,2,0,0,0,0,6,0,0,2,0,0,0,0
5120,서울특별시,11,송파구,11710,322150,544450,74,1210.0,10020000000.0,14,43,17,0,0,0,0,30,26,18,0,0,0,0,0
5121,서울특별시,11,송파구,11710,322750,544850,89,1920.0,18073000000.0,1,39,42,7,0,0,0,5,41,40,3,0,0,0,0
5122,서울특별시,11,송파구,11710,325150,543950,62,1254.0,16237000000.0,2,31,19,6,4,0,0,0,14,35,13,0,0,0,0
