,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O
17190,서울특별시,11,강북구,11305,314550,558350,135.08,407.53,88.28,49.63,71.24,72.78,62.77,62.83
17191,서울특별시,11,도봉구,11320,314050,561150,28.72,55.3,10.48,9.87,8.25,8.1,9.33,9.27
17192,서울특별시,11,성동구,11200,313150,549850,81.68,232.82,47.62,35.36,32.5,38.28,35.18,43.88
17193,서울특별시,11,송파구,11710,321550,546450,108.0,395.04,32.57,93.44,57.83,44.44,92.52,74.24
17194,서울특별시,11,구로구,11530,298750,545150,122.53,161.42,36.07,22.99,27.21,26.15,26.22,22.78
17195,서울특별시,11,마포구,11440,305650,550150,199.0,576.0,107.36,87.97,121.39,80.25,78.91,100.12
17196,서울특별시,11,종로구,11110,312950,553650,161.0,402.97,94.61,44.16,58.42,76.6,61.15,68.03
17197,서울특별시,11,용산구,11170,307450,548550,283.78,842.81,244.12,70.6,218.33,169.64,79.38,60.74
17198,서울특별시,11,서대문구,11410,307250,554250,48.1,105.02,17.2,14.05,17.97,19.89,14.55,21.36
17199,서울특별시,11,송파구,11710,322050,543350,60.0,221.56,36.58,36.74,7.97,43.04,50.49,46.74
17200,서울특별시,11,중구,11140,312250,551750,17.59,37.19,5.51,5.64,5.83,6.48,5.92,7.81
17201,서울특별시,11,강서구,11500,295150,552150,121.95,246.18,47.99,36.25,37.4,38.47,45.46,40.61
17202,서울특별시,11,노원구,11350,318450,557650,62.6,142.21,23.83,30.66,20.95,20.37,24.27,22.13
17203,서울특별시,11,은평구,11380,304550,558150,74.71,130.74,32.14,18.33,20.95,24.25,20.08,14.99
17204,서울특별시,11,금천구,11545,303450,538350,198.88,469.44,103.11,69.49,74.75,71.52,82.65,67.92
17205,서울특별시,11,노원구,11350,319550,564050,9.15,16.08,2.31,2.16,1.77,2.52,3.33,3.99
17206,서울특별시,11,서초구,11650,312350,545650,72.0,228.36,61.57,17.95,27.94,45.18,34.8,40.92
17207,서울특별시,11,구로구,11530,298150,545550,97.37,203.24,47.24,23.11,45.37,30.94,27.53,29.05
17208,서울특별시,11,은평구,11380,305550,558750,37.86,103.52,23.73,11.5,16.55,20.71,14.21,16.82
17209,서울특별시,11,용산구,11170,308050,547350,395.0,1169.03,216.69,142.15,304.74,198.88,122.04,184.53
17210,서울특별시,11,성동구,11200,315650,549850,244.84,177.75,36.03,26.2,35.37,29.74,23.24,27.17
17211,서울특별시,11,은평구,11380,305450,557750,59.92,170.12,31.38,29.18,27.59,29.5,30.67,21.8
17212,서울특별시,11,영등포구,11560,304050,544950,297.65,534.16,95.72,85.28,90.82,86.26,89.72,86.36
17213,서울특별시,11,성동구,11200,314950,550850,214.0,793.15,188.28,89.13,214.07,132.73,80.35,88.59
17214,서울특별시,11,강동구,11740,323050,550550,370.0,1489.32,359.27,173.77,252.23,256.61,266.48,180.96
17215,서울특별시,11,송파구,11710,322950,543150,187.0,355.2,94.84,45.66,75.53,65.7,42.64,30.83
17216,서울특별시,11,은평구,11380,304950,556150,42.82,123.43,25.35,19.26,25.45,17.21,17.8,18.36
17217,서울특별시,11,종로구,11110,308450,555150,10.96,24.74,4.5,2.44,2.76,4.74,4.34,5.96
17218,서울특별시,11,용산구,11170,308350,547450,100.84,263.03,34.4,28.78,37.03,44.86,42.09,75.87
17219,서울특별시,11,송파구,11710,322150,545950,222.31,517.66,121.39,77.63,106.92,88.77,71.9,51.05
17220,서울특별시,11,성북구,11290,312550,556650,178.65,430.3,88.82,57.36,62.44,71.01,65.98,84.69
17221,서울특별시,11,은평구,11380,304950,554150,100.05,211.2,47.44,26.98,32.68,38.67,32.78,32.65
17222,서울특별시,11,용산구,11170,308250,547450,116.41,281.66,39.86,17.35,42.25,47.35,39.58,95.27
17223,서울특별시,11,송파구,11710,322450,544150,75.77,42.67,6.75,9.0,7.71,7.37,6.25,5.59
17224,서울특별시,11,은평구,11380,303750,555850,166.9,442.5,88.46,52.75,86.17,73.93,58.04,83.15
17225,서울특별시,11,동작구,11590,303650,543750,90.5,53.5,7.6,9.1,11.3,8.8,7.3,9.4
17226,서울특별시,11,중랑구,11260,319250,555750,218.09,304.46,62.47,42.89,48.55,53.07,48.25,49.23
17227,서울특별시,11,종로구,11110,309150,557350,22.18,44.85,5.98,4.14,4.89,7.18,9.09,13.57
17228,서울특별시,11,강남구,11680,316150,547150,146.2,313.23,82.64,32.47,57.94,51.04,48.03,41.11
17229,서울특별시,11,성북구,11290,315850,557050,153.44,520.59,124.09,60.45,100.08,99.81,71.46,64.7
17230,서울특별시,11,용산구,11170,309250,549350,48.5,53.3,7.3,13.0,11.7,6.5,6.5,8.3
17231,서울특별시,11,영등포구,11560,304250,545650,255.92,774.54,188.7,65.88,206.53,121.36,97.57,94.5
17232,서울특별시,11,성북구,11290,313650,553350,81.11,122.32,25.74,16.68,24.94,19.51,15.22,20.23
17233,서울특별시,11,성동구,11200,313850,550850,202.0,777.53,143.18,112.71,122.7,141.22,117.98,139.74
17234,서울특별시,11,관악구,11620,308750,541250,250.39,932.12,191.74,105.45,205.6,127.88,134.97,166.48
17235,서울특별시,11,성북구,11290,310750,555350,32.81,66.55,10.44,6.69,11.58,8.31,10.72,18.81
17236,서울특별시,11,노원구,11350,318350,561750,122.0,377.66,135.91,28.44,30.6,113.9,39.92,28.89
17237,서울특별시,11,강동구,11740,324150,548850,140.57,389.92,65.43,72.46,76.02,56.3,72.05,47.66
17238,서울특별시,11,노원구,11350,318650,563650,45.36,47.88,8.19,6.57,6.84,6.39,8.46,11.43
17239,서울특별시,11,동대문구,11230,315450,554650,174.42,424.68,97.43,45.53,69.08,76.74,66.1,69.8
17240,서울특별시,11,노원구,11350,317650,558550,280.0,831.23,207.51,94.87,167.88,138.76,103.19,119.02
17241,서울특별시,11,종로구,11110,312250,553850,38.4,89.05,16.66,18.07,18.83,13.05,9.11,13.33
17242,서울특별시,11,금천구,11545,302050,541450,8.85,15.21,1.27,4.37,3.02,2.38,1.82,2.35
17243,서울특별시,11,강남구,11680,317150,542550,140.0,405.11,128.4,40.17,59.88,86.34,55.79,34.53
17244,서울특별시,11,중랑구,11260,319850,554850,270.7,566.72,117.7,90.8,107.59,91.03,93.78,65.82
17245,서울특별시,11,송파구,11710,323750,546250,84.0,303.83,71.56,31.86,13.72,74.89,69.6,42.2
17246,서울특별시,11,성북구,11290,311250,555150,52.71,151.28,27.55,14.91,28.84,21.48,20.53,37.97
17247,서울특별시,11,동작구,11590,305750,544250,188.03,226.35,43.28,33.46,46.38,34.72,32.68,35.83
17248,서울특별시,11,동대문구,11230,314250,553050,86.24,225.17,21.56,50.66,37.19,38.07,33.94,43.75
17249,서울특별시,11,영등포구,11560,303050,544850,135.5,274.74,64.55,32.11,50.87,49.17,38.09,39.95
17250,서울특별시,11,강서구,11500,295650,553350,90.0,287.39,64.26,39.01,24.16,56.84,68.93,34.19
17251,서울특별시,11,종로구,11110,309250,552650,16.64,41.04,6.32,4.96,7.04,6.08,5.2,11.44
17252,서울특별시,11,강남구,11680,316350,543950,210.0,613.78,144.64,66.89,93.95,109.09,97.65,101.56
17253,서울특별시,11,강서구,11500,298850,550450,185.08,464.15,101.3,65.1,86.87,74.35,70.76,65.77
17254,서울특별시,11,도봉구,11320,315450,562150,155.03,409.32,74.92,66.57,61.54,65.29,75.06,65.94
17255,서울특별시,11,노원구,11350,319250,563350,150.15,370.83,68.62,50.15,53.12,56.77,61.21,80.96
17256,서울특별시,11,서초구,11650,313350,542950,184.0,536.88,123.94,86.06,102.38,85.89,79.53,59.08
17257,서울특별시,11,성동구,11200,315950,551350,320.9,232.59,42.15,72.68,32.74,28.68,25.97,30.37
17258,서울특별시,11,동작구,11590,309150,542050,40.0,170.64,26.6,28.75,33.46,21.93,32.98,26.92
17259,서울특별시,11,마포구,11440,308250,550250,169.96,332.5,51.66,47.27,60.72,56.94,48.31,67.6
17260,서울특별시,11,구로구,11530,298750,543950,187.41,503.98,109.39,77.35,91.99,83.31,69.55,72.39
17261,서울특별시,11,강동구,11740,323350,549250,194.21,143.77,26.75,18.26,25.42,21.91,20.78,30.65
17262,서울특별시,11,강남구,11680,316450,545050,69.63,152.99,10.88,61.24,51.86,18.36,7.81,2.84
17263,서울특별시,11,서초구,11650,310650,542950,232.08,327.7,75.31,44.6,50.44,57.09,43.67,56.59
17264,서울특별시,11,영등포구,11560,303050,543650,273.62,277.27,55.02,44.92,55.79,53.48,37.52,30.54
17265,서울특별시,11,금천구,11545,303350,540950,399.11,437.09,98.68,58.58,79.47,95.09,62.45,42.82
17266,서울특별시,11,강남구,11680,314450,545150,51.5,61.43,7.19,14.99,13.05,9.02,8.1,9.08
17267,서울특별시,11,광진구,11215,319250,550950,181.32,461.36,117.36,58.03,99.47,91.64,47.39,47.47
17268,서울특별시,11,구로구,11530,298250,544450,251.73,760.34,122.43,141.73,107.96,107.02,165.85,115.35
17269,서울특별시,11,성동구,11200,313850,549750,67.0,257.69,47.92,34.43,47.81,46.52,38.17,42.84
17270,서울특별시,11,도봉구,11320,314250,560850,83.59,283.8,47.06,46.55,28.14,42.04,55.77,64.24
17271,서울특별시,11,서대문구,11410,307150,555450,125.82,147.12,29.85,16.06,29.26,24.92,20.94,26.09
17272,서울특별시,11,관악구,11620,305350,541450,9.24,34.64,7.08,3.43,5.6,6.03,4.0,8.5
17273,서울특별시,11,송파구,11710,324950,544650,159.91,183.38,46.28,23.26,33.73,35.53,23.22,21.36
17274,서울특별시,11,관악구,11620,304950,542050,238.68,756.88,168.76,90.75,146.96,135.0,111.5,103.91
17275,서울특별시,11,강북구,11305,313250,561350,14.16,21.32,4.0,2.72,3.24,3.4,3.12,4.84
17276,서울특별시,11,강남구,11680,315350,543850,32.88,50.05,8.66,8.1,9.34,7.91,8.01,8.03
17277,서울특별시,11,은평구,11380,305950,555850,232.52,538.14,105.0,79.4,126.25,70.12,74.39,82.98
17278,서울특별시,11,마포구,11440,306550,549950,52.76,83.25,10.82,20.95,16.18,11.5,10.71,13.09
17279,서울특별시,11,서초구,11650,310650,544650,80.0,244.72,78.54,16.62,44.92,57.22,28.66,18.76
17280,서울특별시,11,중랑구,11260,321550,555850,249.12,1096.41,229.24,139.5,137.24,227.11,191.67,171.65
17281,서울특별시,11,강동구,11740,325350,551150,71.0,90.12,22.78,12.74,11.08,19.32,13.74,10.46
17282,서울특별시,11,관악구,11620,306650,541550,453.76,64.08,6.44,39.94,15.51,0.74,0.72,0.73
17283,서울특별시,11,도봉구,11320,316350,562350,184.0,600.92,189.15,41.61,113.02,135.8,53.07,68.27
17284,서울특별시,11,중랑구,11260,320550,556950,96.0,471.27,69.58,32.97,49.56,56.58,46.47,216.11
17285,서울특별시,11,영등포구,11560,303050,543750,92.47,101.48,19.43,14.34,22.32,18.38,12.63,14.38
17286,서울특별시,11,은평구,11380,303450,555450,245.67,313.12,70.23,35.63,53.94,54.58,45.46,53.28
17287,서울특별시,11,용산구,11170,311450,549050,3.38,5.32,0.82,0.8,0.95,0.79,0.65,1.31
17288,서울특별시,11,강동구,11740,323750,550350,146.11,225.57,46.59,34.0,39.57,34.32,36.06,35.03
17289,서울특별시,11,성동구,11200,315850,551250,44.65,26.75,5.05,8.55,3.6,3.3,2.85,3.4
17290,서울특별시,11,강남구,11680,314250,545450,124.59,174.5,28.69,44.86,40.11,23.02,18.4,19.42
17291,서울특별시,11,강남구,11680,313850,546050,88.72,228.35,36.42,29.05,38.43,33.17,46.13,45.15
17292,서울특별시,11,동작구,11590,307950,545750,72.96,158.83,26.49,35.07,27.23,20.45,18.45,31.14
17293,서울특별시,11,종로구,11110,309550,557550,5.48,10.64,1.42,0.98,1.16,1.7,2.16,3.22
17294,서울특별시,11,동대문구,11230,315650,554250,88.4,118.55,17.65,15.09,16.35,19.94,21.72,27.8
17295,서울특별시,11,동대문구,11230,318550,552250,99.0,353.75,87.4,40.45,75.73,60.68,56.69,32.8
17296,서울특별시,11,강남구,11680,317050,542750,54.53,132.9,33.4,14.77,18.83,28.96,16.04,20.9
17297,서울특별시,11,강북구,11305,313250,559350,181.61,458.32,100.71,54.06,65.88,91.2,70.96,75.51
17298,서울특별시,11,중랑구,11260,319350,556050,113.88,374.68,77.06,48.02,68.59,63.93,54.29,62.79
17299,서울특별시,11,동대문구,11230,317750,555350,342.05,597.76,92.92,107.17,128.7,70.77,102.86,95.34
17300,서울특별시,11,관악구,11620,308250,542150,53.65,76.31,8.78,22.95,14.4,8.07,9.44,12.67
17301,서울특별시,11,노원구,11350,319050,557950,111.2,322.04,79.73,44.4,44.39,55.86,51.59,46.07
17302,서울특별시,11,종로구,11110,308650,555850,75.85,190.16,47.73,16.41,27.76,40.84,25.93,31.49
17303,서울특별시,11,강남구,11680,315450,547850,78.0,234.0,41.79,24.11,28.93,34.5,44.82,59.85
17304,서울특별시,11,구로구,11530,296950,544850,33.39,84.11,21.23,8.53,15.75,15.52,11.01,12.07
17305,서울특별시,11,강남구,11680,315050,546450,16.71,16.5,3.75,2.29,3.16,2.2,2.94,2.16
17306,서울특별시,11,금천구,11545,302950,540250,267.3,482.75,88.25,71.58,89.47,83.36,69.78,80.31
17307,서울특별시,11,금천구,11545,301850,541750,148.14,392.82,43.76,116.88,81.45,51.15,55.48,44.1
17308,서울특별시,11,성동구,11200,314050,549750,7.14,20.96,3.88,2.6,3.44,3.22,3.74,4.08
17309,서울특별시,11,도봉구,11320,316650,560650,540.0,1771.95,283.16,311.87,442.49,234.56,189.35,310.52
17310,서울특별시,11,은평구,11380,304350,555850,94.96,247.73,54.06,32.36,47.45,40.58,36.9,36.38
17311,서울특별시,11,양천구,11470,300150,545750,6.76,10.68,2.36,1.44,1.64,1.78,1.62,1.84
17312,서울특별시,11,마포구,11440,307050,550950,160.22,194.69,25.38,55.05,37.99,25.42,20.94,29.91
17313,서울특별시,11,강북구,11305,313150,559950,106.86,231.09,49.44,24.66,38.3,43.61,31.47,43.61
17314,서울특별시,11,관악구,11620,307550,541950,110.26,413.5,90.62,66.35,72.55,61.39,58.08,64.51
17315,서울특별시,11,서초구,11650,311850,542650,138.0,435.56,104.81,37.2,52.14,79.51,61.16,100.74
17316,서울특별시,11,강남구,11680,316450,546350,60.16,122.29,24.15,16.64,15.23,19.71,21.0,25.56
17317,서울특별시,11,강북구,11305,313850,559150,153.34,307.91,51.95,41.87,49.62,51.57,47.54,65.36
17318,서울특별시,11,마포구,11440,303650,550650,151.72,264.38,56.57,38.81,50.9,44.69,38.09,35.32
17319,서울특별시,11,양천구,11470,299750,549850,221.41,440.71,83.35,84.75,60.01,71.4,74.37,66.83
17320,서울특별시,11,성북구,11290,313450,556750,68.0,230.06,55.17,34.4,79.17,30.28,15.12,15.92
17321,서울특별시,11,서초구,11650,314550,543250,88.85,123.58,22.78,21.66,24.16,15.74,17.88,21.36
17322,서울특별시,11,동작구,11590,305650,545650,118.0,502.17,129.05,40.47,130.81,94.82,42.77,64.25
17323,서울특별시,11,성북구,11290,315350,556150,219.3,225.44,39.85,30.36,39.03,38.9,30.79,46.51
17324,서울특별시,11,강북구,11305,313250,560950,106.54,304.83,59.36,34.2,50.21,58.86,44.64,57.56
17325,서울특별시,11,강남구,11680,315750,546150,213.99,465.23,87.96,111.86,103.97,73.69,61.79,25.96
17326,서울특별시,11,동대문구,11230,317950,555550,172.0,624.93,125.07,87.58,104.54,93.38,136.52,77.84
17327,서울특별시,11,강북구,11305,312450,560950,68.98,191.99,25.61,22.66,26.63,27.71,35.28,54.1
17328,서울특별시,11,양천구,11470,300550,547150,102.0,346.2,118.45,28.65,49.25,99.32,32.74,17.79
17329,서울특별시,11,종로구,11110,311950,554850,13.7,21.32,6.54,2.78,3.88,3.34,1.9,2.88
17330,서울특별시,11,강북구,11305,315150,558750,219.49,781.81,175.74,99.25,132.4,161.02,92.14,121.26
17331,서울특별시,11,은평구,11380,305250,555450,25.65,56.04,10.26,8.6,10.45,9.09,8.51,9.13
17332,서울특별시,11,송파구,11710,321950,546950,102.0,371.18,70.21,50.03,65.61,60.89,65.55,58.89
17333,서울특별시,11,강남구,11680,315650,542650,14.26,28.19,6.62,4.01,3.87,4.34,5.5,3.85
17334,서울특별시,11,강북구,11305,313650,559650,72.46,166.88,26.22,26.16,28.99,26.97,30.71,27.83
17335,서울특별시,11,성북구,11290,315550,555850,192.4,214.0,36.8,25.2,48.0,31.2,29.2,43.6
17336,서울특별시,11,중구,11140,311950,551550,29.97,53.65,9.51,8.5,8.13,8.33,8.03,11.15
17337,서울특별시,11,은평구,11380,305050,554650,71.23,135.32,29.33,17.62,23.56,21.42,19.86,23.53
17338,서울특별시,11,송파구,11710,323850,543550,252.0,898.17,193.69,89.79,268.9,146.07,75.3,124.42
17339,서울특별시,11,송파구,11710,325750,543850,74.48,171.28,36.77,25.3,30.19,31.24,24.9,22.88
17340,서울특별시,11,서초구,11650,311550,544150,76.63,232.57,51.47,21.74,28.5,37.62,42.05,51.19
17341,서울특별시,11,송파구,11710,325350,544650,564.85,556.27,114.54,78.12,98.01,91.4,83.29,90.91
17342,서울특별시,11,강북구,11305,313950,559650,17.54,48.4,7.91,7.19,8.84,7.31,6.97,10.18
17343,서울특별시,11,강북구,11305,313250,562550,165.69,597.78,112.76,78.08,71.72,102.71,119.4,113.11
17344,서울특별시,11,은평구,11380,305950,557050,184.45,411.26,70.87,54.07,76.15,61.69,60.61,87.87
17345,서울특별시,11,구로구,11530,301550,545650,5.01,15.84,2.46,2.37,3.12,2.28,2.61,3.0
17346,서울특별시,11,은평구,11380,305350,560750,37.0,140.56,22.4,18.21,19.11,22.99,25.56,32.29
17347,서울특별시,11,강남구,11680,315150,547650,29.24,21.37,3.12,3.51,5.06,2.63,3.15,3.9
17348,서울특별시,11,성북구,11290,313950,555350,281.0,979.6,261.72,106.08,180.21,199.35,139.44,92.8
17349,서울특별시,11,동작구,11590,309850,542750,41.38,123.73,19.43,25.44,30.56,15.59,20.71,12.0
17350,서울특별시,11,영등포구,11560,303050,545450,78.0,251.99,52.61,28.3,34.32,40.88,53.4,42.48
17351,서울특별시,11,양천구,11470,299550,546450,120.0,386.37,101.27,30.1,124.65,51.79,38.53,40.03
17352,서울특별시,11,강동구,11740,325950,550250,78.0,307.17,81.8,31.17,35.53,89.59,41.26,27.82
17353,서울특별시,11,서대문구,11410,307550,555450,111.87,217.57,44.23,23.45,40.16,40.69,32.19,36.85
17354,서울특별시,11,구로구,11530,300150,544950,164.04,307.45,48.03,49.78,56.95,44.83,45.28,62.58
17355,서울특별시,11,중랑구,11260,319950,557450,209.0,910.48,236.38,76.34,255.24,163.15,51.33,128.04
17356,서울특별시,11,양천구,11470,298150,547350,55.34,176.28,37.5,26.26,24.71,29.36,29.96,28.49
17357,서울특별시,11,종로구,11110,308750,552750,162.44,394.36,80.79,62.73,85.01,54.56,62.42,48.85
17358,서울특별시,11,도봉구,11320,315050,561450,74.68,143.86,29.33,25.42,24.01,20.46,23.02,21.62
17359,서울특별시,11,노원구,11350,316750,563350,120.0,311.95,106.54,35.75,139.15,21.4,0.0,9.11
17360,서울특별시,11,광진구,11215,318350,549850,39.62,41.6,6.0,13.32,7.0,4.6,5.24,5.44
17361,서울특별시,11,강북구,11305,313450,557450,254.0,885.81,232.38,97.6,216.44,147.13,93.74,98.52
17362,서울특별시,11,강동구,11740,325750,549650,50.05,186.0,42.54,25.41,11.48,45.81,38.88,21.88
17363,서울특별시,11,성북구,11290,316550,557950,260.22,427.33,77.64,62.58,70.8,63.76,82.28,70.27
17364,서울특별시,11,종로구,11110,313250,553250,43.47,82.73,20.1,10.13,16.99,16.29,7.04,12.18
17365,서울특별시,11,광진구,11215,318650,551150,115.52,244.47,36.46,45.11,46.82,34.68,41.06,40.34
17366,서울특별시,11,동대문구,11230,318150,553150,54.32,170.14,31.03,23.12,20.51,32.21,30.28,32.99
17367,서울특별시,11,동대문구,11230,316350,553350,275.59,272.36,51.13,37.69,51.02,45.14,38.1,49.28
17368,서울특별시,11,강북구,11305,314050,560850,158.91,338.43,63.28,41.3,54.54,57.29,52.36,69.66
17369,서울특별시,11,도봉구,11320,313150,561850,85.18,261.13,46.92,38.17,40.54,40.57,42.24,52.69
17370,서울특별시,11,영등포구,11560,303050,546250,10.64,29.34,5.79,3.22,6.33,4.09,5.09,4.82
17371,서울특별시,11,노원구,11350,319250,563450,211.17,541.25,88.32,89.89,79.76,79.23,99.88,104.17
17372,서울특별시,11,송파구,11710,324750,544350,140.45,69.38,12.44,13.16,10.8,12.07,10.06,10.85
17373,서울특별시,11,구로구,11530,296850,543350,10.02,32.16,6.06,3.66,6.54,4.14,5.1,6.66
17374,서울특별시,11,서초구,11650,310350,543950,271.49,278.32,68.37,39.75,48.86,48.96,35.53,36.85
17375,서울특별시,11,강동구,11740,325250,551250,123.97,126.6,33.64,19.62,14.96,26.52,21.63,10.23
17376,서울특별시,11,도봉구,11320,315650,559450,155.01,466.5,98.57,68.93,78.53,73.6,75.46,71.41
17377,서울특별시,11,은평구,11380,302350,553950,15.24,40.0,7.62,5.11,5.76,7.16,6.37,7.98
17378,서울특별시,11,강동구,11740,324550,549050,85.47,197.72,46.26,25.46,34.8,35.42,34.75,21.03
17379,서울특별시,11,동작구,11590,306850,546150,18.64,70.56,6.48,35.12,10.16,4.88,5.28,8.64
17380,서울특별시,11,강남구,11680,317550,543850,336.0,1013.64,375.56,68.63,85.26,274.46,132.6,77.13
