,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,NM
13,서울특별시,11,중구,11140,197623,450540,(주)대우인터내셔널
14,서울특별시,11,강남구,11680,203266,444376,현대모비스(주)
15,서울특별시,11,중구,11140,198248,451382,롯데쇼핑(주)
16,서울특별시,11,중구,11140,198256,451577,삼성화재해상보험(주)
17,서울특별시,11,서초구,11650,202210,443839,삼성중공업(주)
18,서울특별시,11,서초구,11650,202237,443757,삼성물산(주)
19,서울특별시,11,중구,11140,198615,451577,에스케이텔레콤(주)
20,서울특별시,11,종로구,11110,197993,452036,교보생명보험(주)
21,서울특별시,11,중구,11140,198612,451466,(주)한국외환은행
22,서울특별시,11,영등포구,11560,194616,446392,대한생명보험(주)
23,서울특별시,11,중구,11140,198369,451790,대우조선해양(주)
24,서울특별시,11,중구,11140,198181,451809,(주)한국씨티은행
25,서울특별시,11,강서구,11500,183316,449523,(주)대한항공
26,서울특별시,11,중구,11140,198268,450962,(주)신세계
27,서울특별시,11,종로구,11110,198825,452890,현대건설(주)
28,서울특별시,11,영등포구,11560,193341,446813,(주)한진해운
29,서울특별시,11,중구,11140,197792,450172,(주)엘지유플러스
30,서울특별시,11,마포구,11440,195667,449267,(주)효성
31,서울특별시,11,종로구,11110,199977,452527,현대상선(주)
32,서울특별시,11,중구,11140,197673,450450,지에스건설(주)
33,서울특별시,11,종로구,11110,197814,452073,현대해상화재보험(주)
34,서울특별시,11,동작구,11590,193140,443179,호남석유화학(주)
35,서울특별시,11,강남구,11680,202606,444110,엘아이지손해보험(주)
36,서울특별시,11,강남구,11680,204744,444843,동부화재해상보험(주)
37,서울특별시,11,종로구,11110,197542,452040,(주)대우건설
38,서울특별시,11,중구,11140,197622,450926,여천엔씨씨(주)
39,서울특별시,11,종로구,11110,198090,452357,대림산업(주)
40,서울특별시,11,영등포구,11560,193675,447291,(주)엘지상사
41,서울특별시,11,강남구,11680,202544,443681,현대글로비스(주)
42,서울특별시,11,중구,11140,197699,450178,에스티엑스팬오션(주)
43,서울특별시,11,종로구,11110,198204,452346,코리안리재보험(주)
44,서울특별시,11,영등포구,11560,193155,446891,우리투자증권(주)
45,서울특별시,11,강남구,11680,205132,445580,(주)이원
46,서울특별시,11,중구,11140,198512,451645,동국제강(주)
47,서울특별시,11,중구,11140,198748,451681,(주)한화
48,서울특별시,11,강남구,11680,205529,445573,한국남부발전(주)
49,서울특별시,11,강서구,11500,182109,449256,아시아나항공(주)
50,서울특별시,11,종로구,11110,198200,451926,에스케이가스(주)
51,서울특별시,11,영등포구,11560,193018,446708,하나대투증권(주)
52,서울특별시,11,강남구,11680,204619,442942,삼성엔지니어링(주)
53,서울특별시,11,강남구,11680,205529,445573,한국중부발전(주)
54,서울특별시,11,종로구,11110,198554,452317,에스케이건설(주)
55,서울특별시,11,영등포구,11560,193712,446673,대우증권(주)
56,서울특별시,11,강남구,11680,203168,444180,한국서부발전(주)
57,서울특별시,11,강남구,11680,205529,445573,한국동서발전(주)
58,서울특별시,11,강남구,11680,205529,445573,한국남동발전(주)
59,서울특별시,11,강남구,11680,202476,443917,메리츠화재해상보험(주)
60,서울특별시,11,중구,11140,198342,451077,신한카드(주)
61,서울특별시,11,중구,11140,200198,451256,씨제이제일제당(주)
62,서울특별시,11,종로구,11110,197558,451938,금호석유화학(주)
63,서울특별시,11,중구,11140,197621,450356,엘지이노텍(주)
64,서울특별시,11,서초구,11650,201295,446179,롯데건설(주)
65,서울특별시,11,강남구,11680,204744,444843,동부제철(주)
66,서울특별시,11,종로구,11110,198825,452890,현대종합상사(주)
67,서울특별시,11,중구,11140,198748,451681,한화케미칼(주)
68,서울특별시,11,강남구,11680,203983,444560,삼성에스디에스(주)
69,서울특별시,11,중구,11140,197504,450942,아이엔지생명보험(주)
70,서울특별시,11,종로구,11110,197408,451919,(주)서브원
71,서울특별시,11,영등포구,11560,193060,446654,한국투자증권(주)
72,서울특별시,11,영등포구,11560,190120,446513,(주)지에스리테일
73,서울특별시,11,중구,11140,198430,451781,신한생명보험(주)
74,서울특별시,11,중구,11140,197622,450926,(주)대림코퍼레이션
75,서울특별시,11,강남구,11680,202875,444206,한국타이어(주)
76,서울특별시,11,중구,11140,198711,451488,동양생명보험(주)
77,서울특별시,11,영등포구,11560,193551,446289,알리안츠생명보험(주)
78,서울특별시,11,중구,11140,197758,451122,삼성카드(주)
79,서울특별시,11,영등포구,11560,193644,446559,대신증권(주)
80,서울특별시,11,서초구,11650,201186,442533,비씨카드(주)
81,서울특별시,11,강남구,11680,201882,445370,고려아연(주)
82,서울특별시,11,강남구,11680,205578,443562,(주)하이마트
83,서울특별시,11,중구,11140,197547,451006,케이디비생명보험(주)
84,서울특별시,11,영등포구,11560,192691,447427,현대캐피탈(주)
85,서울특별시,11,종로구,11110,197476,451932,흥국생명보험(주)
86,서울특별시,11,영등포구,11560,193605,446607,현대증권(주)
87,서울특별시,11,서초구,11650,201738,444518,(주)케이씨씨
88,서울특별시,11,중구,11140,197703,450977,(주)신한금융지주회사
89,서울특별시,11,중구,11140,198044,450688,대한전선(주)
90,서울특별시,11,강남구,11680,205331,445725,현대산업개발(주)
91,서울특별시,11,영등포구,11560,193345,446534,(주)삼천리
92,서울특별시,11,중구,11140,198201,451219,오씨아이(주)
93,서울특별시,11,영등포구,11560,191383,446098,미래에셋생명보험(주)
94,서울특별시,11,중구,11140,200235,451063,태광산업(주)
95,서울특별시,11,중구,11140,197758,451122,삼성증권(주)
96,서울특별시,11,강남구,11680,203051,446310,두산건설(주)
97,서울특별시,11,강남구,11680,204332,444787,(주)보광훼미리마트
98,서울특별시,11,영등포구,11560,192691,447427,현대카드(주)
99,서울특별시,11,종로구,11110,197476,451932,흥국화재해상보험(주)
100,서울특별시,11,중구,11140,197758,451122,삼성에버랜드(주)
101,서울특별시,11,강남구,11680,203017,444168,유코카캐리어스(주)
102,서울특별시,11,중구,11140,198248,451382,(주)호텔롯데
103,서울특별시,11,강남구,11680,204721,445573,대한해운(주)
104,서울특별시,11,송파구,11710,209084,445906,쌍용건설(주)
105,서울특별시,11,강남구,11680,204744,444843,동부건설(주)
106,서울특별시,11,중구,11140,197813,450455,에스케이브로드밴드(주)
107,서울특별시,11,중구,11140,197531,451069,대한통운(주)
108,서울특별시,11,중구,11140,197816,451197,한화손해보험(주)
109,서울특별시,11,강남구,11680,202901,444137,(주)포스코피앤에스
110,서울특별시,11,용산구,11170,197138,447437,(주)아모레퍼시픽
111,서울특별시,11,중구,11140,198429,450839,(주)엘지씨엔에스
112,서울특별시,11,종로구,11110,198200,451926,에스케이루브리컨츠(주)
113,서울특별시,11,중구,11140,197813,450455,에스케이해운(주)
114,서울특별시,11,중구,11140,198711,451488,동양종합금융증권(주)
115,서울특별시,11,영등포구,11560,193675,447291,(주)엘지하우시스
116,서울특별시,11,중구,11140,198512,451645,유니온스틸(주)
117,서울특별시,11,동작구,11590,192805,443834,(주)농심
118,서울특별시,11,중구,11140,197831,450795,롯데손해보험(주)
